date,rank,access_count,series,file_name,main_link,file_type,file_download_link
2022-05-27,1,"1,423",国勢調査 - 時系列データ,男女別人口－全国，都道府県（大正９年～平成27年）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031524010,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031524010&fileKind=1
2022-05-27,2,807,国勢調査 - 都道府県・市区町村別の主な結果,令和2年 都道府県・市区町村別の主な結果,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032143614,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032143614&fileKind=0
2022-05-27,3,572,国勢調査 - 令和２年国勢調査,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態別人口及び労働力率（15歳以上）－全国，都道府県，市区町村,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032201175,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032201175&fileKind=0
2022-05-27,4,515,人口動態調査,人口動態統計速報　令和４年３月分,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032201374,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032201374&fileKind=2
2022-05-27,5,469,国勢調査 - 令和２年国勢調査,労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032201183,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032201183&fileKind=0
2022-05-27,6,350,国勢調査 - 令和２年国勢調査,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），産業（大分類）別就業者数及び平均年齢（15歳以上就業者）－全国，都道府県，市区町村,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032201184,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032201184&fileKind=0
2022-05-27,7,332,国勢調査 - 令和２年国勢調査,総人口・総世帯数・男女・年齢・配偶関係 男女別人口，世帯の種類別世帯数及び世帯人員並びに2015年（平成27年）の人口（組替），2015年（平成27年）の世帯数（組替），5年間の人口増減数，5年間の人口増減率，5年間の世帯増減数，5年間の世帯増減率，人口性比，面積（参考）及び人口密度－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032142402,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032142402&fileKind=0
2022-05-27,8,329,家計調査,＜品目分類＞1世帯当たり年間の支出金額，購入数量及び平均価格 都市階級・地方・都道府県庁所在市別 二人以上の世帯・勤労者世帯・無職世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032048835,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032048835&fileKind=0
2022-05-27,9,283,家計調査,＜品目分類＞1世帯当たり年間の支出金額，購入数量及び平均価格 都市階級・地方・都道府県庁所在市別 二人以上の世帯・勤労者世帯・無職世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032048835,EXCEL 閲覧用,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032048835&fileKind=4
2022-05-27,10,271,国勢調査 - 令和２年国勢調査,労働力状態・産業・職業・従業上の地位 男女，年齢（各歳），国籍総数か日本人，労働力状態別人口及び労働力率（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032201174,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032201174&fileKind=0
