date,rank,access_count,series,file_name,main_link,file_type,file_download_link
2025-02-19,1,147,消費者物価指数 - 2020年基準消費者物価指数,東京都区部 中分類指数（1970年1月～最新月）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032103981,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032103981&fileKind=1
2025-02-19,2,144,鉄道輸送統計調査,鉄・軌道旅客輸送 旅客営業キロ及び旅客数量（１）総合計,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040222227,EXCEL 閲覧用,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040222227&fileKind=4
2025-02-19,3,143,賃金構造基本統計調査,速報,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040235041,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040235041&fileKind=2
2025-02-19,4,138,国勢調査 - 都道府県・市区町村別の主な結果,令和2年 都道府県・市区町村別の主な結果,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032143614,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032143614&fileKind=0
2025-02-19,5,135,国勢調査 - 令和２年国勢調査,総人口・総世帯数・男女・年齢・配偶関係 男女別人口，世帯の種類別世帯数及び世帯人員並びに2015年（平成27年）の人口（組替），2015年（平成27年）の世帯数（組替），5年間の人口増減数，5年間の人口増減率，5年間の世帯増減数，5年間の世帯増減率，人口性比，面積（参考）及び人口密度－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032142402,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032142402&fileKind=0
2025-02-19,6,133,労働力調査 - 労働力調査（公表資料、時系列結果など）,【表１】月別結果：季節調整値及び原数値 主要項目（労働力人口、就業者、雇用者、完全失業者、非労働力人口、完全失業率） 1953年1月～,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031831358,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031831358&fileKind=0
2025-02-19,7,127,道路の交通に関する統計 - 交通事故死者数について,全資料 令和６年中の交通事故死者について,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040241043,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040241043&fileKind=2
2025-02-19,8,126,社会生活基本調査 - 令和3年社会生活基本調査,"曜日,男女,日常生活への支障の程度,ふだんの就業状態,行動の種類別総平均時間（主行動・同時行動）(15歳以上)－全国",https://www.e-stat.go.jp/stat-search/files?stat_infid=000032261524,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032261524&fileKind=0
2025-02-19,9,120,社会生活基本調査 - 令和3年社会生活基本調査,"曜日,男女,スマートフォン・パソコンなどの使用時間,年齢,行動の種類別総平均時間(10歳以上)－全国，都道府県",https://www.e-stat.go.jp/stat-search/files?stat_infid=000032223723,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032223723&fileKind=0
2025-02-19,10,120,消費者物価指数 - 2020年基準消費者物価指数,結果の概要（全国）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040241769,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040241769&fileKind=2
