date,rank,access_count,series,file_name,main_link,file_type,file_download_link
2021-02-19,1,530,家計調査,＜品目分類＞1世帯当たり年間の支出金額，購入数量及び平均価格 都道府県庁所在市別 二人以上の世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031370135,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031370135&fileKind=0
2021-02-19,2,528,家計調査,＜品目分類＞1世帯当たり年間の支出金額，購入数量及び平均価格 都道府県庁所在市別 二人以上の世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000008635833,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000008635833&fileKind=0
2021-02-19,3,480,家計調査,＜品目分類＞1世帯当たり年間の支出金額，購入数量及び平均価格 都市階級・地方・都道府県庁所在市別 二人以上の世帯・勤労者世帯・無職世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031909555,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031909555&fileKind=0
2021-02-19,4,461,家計調査,＜日別支出＞ 品目分類による日別支出 二人以上の世帯・勤労者世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000001074912,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000001074912&fileKind=0
2021-02-19,5,401,家計調査,＜品目分類＞1世帯当たり年間の支出金額，購入数量及び平均価格 都道府県庁所在市別 二人以上の世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000023621380,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000023621380&fileKind=0
2021-02-19,6,373,家計調査,＜品目分類＞1世帯当たり年間の支出金額，購入数量及び平均価格 都道府県庁所在市別 二人以上の世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000002209398,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000002209398&fileKind=0
2021-02-19,7,364,家計調査,＜品目分類＞1世帯当たり年間の支出金額，購入数量及び平均価格 都市階級・地方・都道府県庁所在市別 二人以上の世帯・勤労者世帯・無職世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031795468,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031795468&fileKind=0
2021-02-19,8,329,家計調査,＜品目分類＞1世帯当たり年間の支出金額，購入数量及び平均価格 都道府県庁所在市別 二人以上の世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031674340,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031674340&fileKind=0
2021-02-19,9,328,家計調査,＜品目分類＞1世帯当たり年間の品目別支出金額，購入数量及び平均価格 時系列（1992年～2014年）－二人以上の世帯，（参考）100世帯当たりの購入頻度－二人以上の世帯，2014年月別－二人以上の世帯，年間収入五分位階級別－二人以上の世帯・勤労者世帯，世帯主の年齢階級別－二人以上の世帯 食料「魚介類」,https://www.e-stat.go.jp/stat-search/files?stat_infid=000030057504,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000030057504&fileKind=0
2021-02-19,10,320,家計調査,＜品目分類＞1世帯当たり年間の支出金額，購入数量及び平均価格 世帯主の年齢階級別 二人以上の世帯・勤労者世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031909558,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031909558&fileKind=0
